campus,polo,coordenacao,curso,nome_estudante,situacao,idade,sexo,email_institucional,pecampus,polo,coordenacao,curso,nome_estudante,situacao,idade,sexo,email_institucional,periodo_entrada,turno,cep
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,KARLA TACELO,Em curso,22,Feminino,karla.tacelo@ifms.edu.br,2021/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,RALPH CESPEDES,Em curso,22,Masculino,ralph.cespedes@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,FLÁVIA MALDONADO,Em curso,23,Feminino,flavia.maldonado@ifms.edu.br,2021/1,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,MARIA PEREZ,Em curso,23,Feminino,maria.perez@ifms.edu.br,2021/1,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,EDUARDA GOMES,Em curso,20,Feminino,eduarda.gomes@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,ALEX SILVA,Em curso,31,Masculino,alex.silva@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,IZABEL JESUS,Em curso,22,Feminino,izabel.jesus@ifms.edu.br,2020/1,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,JOÃO FERREIRA,Em curso,19,Masculino,joao.ferreira@ifms.edu.br,2021/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,RENATO ALMEIDA,Em curso,42,Masculino,renato.almeida@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,LEONARDO SOUZA,Em curso,22,Masculino,leonardo.souza@ifms.edu.br,2020/1,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,LUCAS MENDES,Em curso,24,Masculino,lucas.mendes@ifms.edu.br,2021/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,CARLOS FERREIRA,Em curso,21,Masculino,carlos.ferreira@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,DANIEL PEREIRA,Em curso,24,Masculino,daniel.pereira@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,MARCELO ROCHA,Em curso,26,Masculino,marcelo.rocha@ifms.edu.br,2021/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,GABRIEL LIMA,Em curso,20,Masculino,gabriel.lima@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,RAIMUNDO COSTA,Em curso,54,Masculino,raimundo.costa@ifms.edu.br,2025/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,RUTH MONTEIRO,Em curso,19,Feminino,ruth.monteiro@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,JADERSON MARTINS,Em curso,20,Masculino,jaderson.martins@ifms.edu.br,2020/1,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,FABIOLA OLIVEIRA,Em curso,27,Feminino,fabiola.oliveira@ifms.edu.br,2020/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,MARCOS GARCIA,Em curso,20,Masculino,marcos.garcia@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,HUDSON SILVA,Em curso,18,Masculino,hudson.silva@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,CIRO VARGAS,Em curso,53,Masculino,ciro.vargas@ifms.edu.br,2020/1,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,KARINE PAULA,Em curso,23,Feminino,karine.paula@ifms.edu.br,2022/1,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,JESIEL SAITO,Em curso,30,Masculino,jesiel.saito@ifms.edu.br,2021/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,GUILHERME CARVALHO,Em curso,18,Masculino,guilherme.carvalho@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,GABRIEL SANTOS,Em curso,20,Masculino,gabriel.santos@ifms.edu.br,2021/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,KENELY JUVENAL,Em curso,26,Feminino,kenely.juvenal@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,FABIO DELGADO,Em curso,20,Masculino,fabio.delgado@ifms.edu.br,2021/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,YONA OLIVEIRA,Em curso,27,Feminino,yona.oliveira@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,JONATHAN NETO,Em curso,30,Masculino,jonathan.neto@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,ANGELO AGUIRRE,Em curso,41,Masculino,angelo.aguirre@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,RAFAEL SEIZER,Em curso,26,Masculino,rafael.seizer@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,FERNANDA CAVALHEIRO,Em curso,19,Feminino,fernanda.cavalheiro@ifms.edu.br,2021/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,GUSTAVO FERREIRA,Em curso,19,Masculino,gustavo.ferreira@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,HENDRYW IBRAHIM,Em curso,18,Masculino,hendryw.ibrahim@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,KAUA COSTA,Em curso,18,Masculino,kaua.costa@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,DAVI SILVA,Em curso,22,Masculino,davi.silva@ifms.edu.br,2022/1,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,ANTONIO RIVERO,Em curso,18,Masculino,antonio.rivero@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,LUIZ ALMEIDA FILHO,Em curso,22,Masculino,luiz.almeida3@ifms.edu.br,2021/1,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,LEONARDO SANTOS,Em curso,21,Masculino,leonardo.santos@ifms.edu.br,2021/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,ROSELY SOUZA,Em curso,54,Feminino,rosely.souza@ifms.edu.br,2021/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,SAORY QUEIROZ,Em curso,23,Feminino,saory.queiroz@ifms.edu.br,2022/1,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,PEDRO MARTINS,Em curso,18,Masculino,pedro.martins@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,RODRIGO LEÃO,Em curso,38,Masculino,rodrigo.leao@ifms.edu.br,2021/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,RHANILY RONDON,Em curso,19,Feminino,rhanily.rondon@ifms.edu.br,2021/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,FELIPE NASCIMENTO,Em curso,28,Masculino,felipe.nascimento@ifms.edu.br,2022/1,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,FANI QUIRÓS,Em curso,24,Feminino,fani.quiros@ifms.edu.br,2020/1,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,LUIS REIS,Em curso,20,Masculino,luis.reis@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,GABRIELA GONÇALVES,Em curso,18,Feminino,gabriela.goncalves@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,SAMUEL SALES,Em curso,19,Masculino,samuel.sales@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,ALAX NASCIMENTO,Em curso,22,Masculino,alax.nascimento@ifms.edu.br,2021/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,JHONATAN LUCENA,Em curso,23,Masculino,jhonatan.lucena@ifms.edu.br,2020/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,ARIANA GARCIA,Em curso,20,Feminino,ariana.garcia@ifms.edu.br,2021/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,JOSIAS SANTOS,Em curso,55,Masculino,josias.santos@ifms.edu.br,2022/1,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,SILAS SOUZA,Em curso,20,Masculino,silas.souza@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,MILENE CENTURIÃO,Em curso,18,Feminino,milene.centuriao@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,LUÍS SILVA,Em curso,33,Masculino,luis.silva@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,ELTON CONCEIÇÃO,Em curso,34,Masculino,elton.conceicao@ifms.edu.br,2021/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,MATHEUS BORDON,Em curso,18,Masculino,matheus.bordon@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,WALLACE NUNES,Em curso,28,Masculino,wallace.nunes@ifms.edu.br,2021/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,LUIZ ALBUQUERQUE,Em curso,18,Masculino,luiz.albuquerque@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,ALEXANDRE SILVA,Em curso,33,Masculino,alexandre.silva@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,KELVIN VARGAS,Em curso,33,Masculino,kelvin.vargas@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,OSIRIS SOUZA,Em curso,19,Masculino,osiris.souza@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,LIVER GUARACHI,Em curso,23,Masculino,liver.guarachi@ifms.edu.br,2021/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,CARLA SAMANIEGO,Em curso,22,Feminino,carla.samaniego@ifms.edu.br,2020/1,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,RAIANY NEVES,Em curso,19,Feminino,raiany.neves@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,DAILZON CARRAPATEIRA,Em curso,24,Masculino,dailzon.carrapateira@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,ALCILEY CASTRO,Em curso,26,Masculino,alciley.castro@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,THIAGO RODRIGUES,Em curso,20,Masculino,thiago.rodrigues@ifms.edu.br,2022/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,ALEFE AMARILIO,Em curso,19,Masculino,alefe.amarilio@ifms.edu.br,2021/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,JOÃO LESMO,Em curso,19,Masculino,joao.lesmo@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,LUANA TACEO,Em curso,29,Feminino,luana.taceo@ifms.edu.br,2021/1,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,VICTOR ESTEVES,Em curso,20,Masculino,victor.esteves@ifms.edu.br,2020/1,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,LUCAS LIMA,Em curso,19,Masculino,lucas.lima@ifms.edu.br,2021/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,ALESSANDRO ALVIS,Em curso,18,Masculino,alessandro.alvis@ifms.edu.br,2022/2,Noturno,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,VALERIA SILVA,Em curso,55,Feminino,valeria.silva@ifms.edu.br,2021/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,ELQUELEY COSTA,Em curso,20,Masculino,elqueley.costa@ifms.edu.br,2020/2,Matutino,92400167
Campus Corumbá,,COTAD,Curso Superior de Tecnologia em Análise e Desenvolvimento de Sistemas - Tecnologia,DAVI AMORIM,Em curso,28,Masculino,davi.amorim@ifms.edu.br,2021/1,Noturno,92400167
